amount,hour,category,distance_from_home_km,txns_last_24h,is_foreign,card_present,is_fraud
27.97,15,online_retail,60.3,0,0,1,0
18.91,15,grocery,5.4,0,0,1,0
37.35,17,grocery,15.2,0,0,1,0
11.05,13,grocery,18.7,0,0,1,0
45.01,9,online_retail,1.5,2,0,0,0
72.5,18,grocery,15.2,3,0,1,0
41.52,10,restaurant,1.2,3,0,1,0
43.4,13,grocery,4.0,0,0,1,0
43.3,7,grocery,0.6,3,0,1,0
16.19,17,atm,2.5,5,0,0,0
96.02,9,atm,14.4,1,0,1,0
25.21,10,grocery,5.3,0,0,0,0
46.34,22,restaurant,11.3,1,0,0,0
104.02,14,online_retail,18.6,3,0,1,0
45.78,22,online_retail,2.6,1,0,0,0
75.21,7,fuel,8.6,2,0,0,0
15.52,12,travel,3.8,0,0,1,0
29.9,17,restaurant,9.1,2,0,1,0
31.44,9,restaurant,6.1,4,0,1,0
81.96,8,grocery,25.6,2,0,1,0
878.16,4,electronics,96.5,7,1,0,1
68.22,15,grocery,35.8,1,0,1,0
106.42,19,electronics,11.6,0,0,1,0
27.95,18,restaurant,11.4,0,0,1,0
1065.23,10,grocery,4.6,1,0,0,0
295.94,10,fuel,12.5,0,0,1,0
74.79,10,electronics,31.1,4,0,1,0
23.68,12,grocery,38.7,0,0,1,0
42.31,20,restaurant,5.4,2,0,1,0
27.02,21,online_retail,17.9,1,0,1,0
89.9,10,restaurant,9.9,1,0,1,0
62.77,9,restaurant,8.1,1,0,1,0
116.91,20,fuel,7.0,1,0,1,0
92.38,7,grocery,1.9,3,0,1,0
29.69,22,grocery,4.8,3,0,1,0
9.68,20,online_retail,7.3,1,0,1,0
108.82,16,restaurant,63.1,2,0,0,0
39.86,12,fuel,22.3,0,0,0,0
26.65,7,travel,27.5,2,0,1,0
33.69,11,atm,7.6,1,0,0,0
40.39,15,fuel,1.0,1,0,1,0
48.77,7,online_retail,5.7,1,0,0,0
19.8,17,restaurant,8.0,1,0,0,0
211.42,14,restaurant,5.5,1,0,1,0
41.15,7,restaurant,3.7,0,0,1,0
38.96,15,grocery,0.7,3,0,1,0
87.2,13,fuel,2.6,3,0,1,0
3.15,11,fuel,31.2,2,0,0,0
79.87,7,grocery,20.7,0,0,1,0
48.25,22,grocery,6.2,2,0,0,0
84.22,8,online_retail,0.6,1,0,1,0
13.36,9,fuel,7.6,2,0,1,0
16.69,15,online_retail,10.8,0,0,1,0
295.05,22,electronics,279.4,9,1,1,0
20.42,8,grocery,0.4,4,0,0,0
45.38,7,restaurant,17.1,3,0,1,0
10.9,16,atm,19.5,2,0,1,0
344.37,13,online_retail,36.9,2,0,0,0
782.84,2,travel,13.8,7,0,1,0
23.28,8,grocery,12.5,2,0,0,0
13.1,14,electronics,8.1,1,0,1,0
85.61,10,travel,6.3,4,0,1,0
215.44,9,electronics,0.4,2,0,1,0
124.72,16,grocery,12.8,0,0,1,0
37.19,18,grocery,14.1,0,0,0,0
11.45,17,fuel,33.9,0,0,0,0
33.96,14,grocery,12.4,3,0,1,0
126.7,18,grocery,2.3,0,0,1,0
96.79,7,fuel,0.2,0,0,1,0
47.32,20,restaurant,1.4,0,0,1,0
7.1,14,fuel,7.7,3,0,1,0
51.34,15,restaurant,3.9,0,0,1,0
24.95,9,grocery,1.4,0,1,0,0
66.61,12,grocery,14.4,2,0,1,0
43.4,9,fuel,1.7,2,0,1,0
228.82,17,electronics,1.2,2,0,1,0
68.34,21,online_retail,3.3,1,0,0,0
17.78,15,online_retail,24.4,2,0,1,0
23.25,18,online_retail,4.0,2,0,1,0
41.48,22,fuel,2.0,2,0,0,0
18.71,11,electronics,3.2,2,0,0,0
8.17,22,grocery,6.6,0,0,0,0
378.04,14,restaurant,6.7,1,0,1,0
15.87,13,fuel,10.9,1,0,1,0
520.94,7,electronics,17.9,1,0,1,0
29.78,16,restaurant,16.5,4,0,0,0
10.01,21,grocery,1.9,0,0,1,0
39.92,7,grocery,2.2,1,0,1,0
31.77,8,electronics,15.4,1,0,1,0
65.86,17,atm,10.5,2,0,0,0
41.94,11,fuel,14.0,0,0,1,0
12.53,22,grocery,0.2,1,1,1,0
38.78,21,grocery,9.8,2,0,1,0
17.67,19,online_retail,40.6,2,0,1,0
27.64,14,restaurant,15.4,1,0,1,0
36.35,22,grocery,3.2,0,0,1,0
44.16,18,restaurant,0.7,1,0,0,0
7.41,14,restaurant,9.5,4,0,1,0
9.82,18,online_retail,1.0,1,0,1,0
69.87,8,grocery,3.8,1,0,1,0
55.9,16,grocery,7.7,3,0,1,0
761.37,15,atm,41.4,2,1,1,0
14.67,19,atm,3.2,1,0,0,0
273.92,16,fuel,2.0,0,0,1,0
5.23,15,restaurant,2.1,1,0,1,0
78.27,18,electronics,8.9,0,0,1,0
141.02,12,restaurant,33.3,1,0,1,0
27.28,17,online_retail,17.4,2,0,1,0
17.36,18,atm,4.2,1,0,0,0
43.2,12,restaurant,25.9,1,0,0,0
35.29,17,online_retail,18.3,1,0,1,0
26.21,19,grocery,4.7,0,0,1,0
60.7,16,fuel,8.0,2,0,0,0
230.37,16,grocery,11.7,1,0,1,0
32.26,16,atm,5.3,1,0,0,1
59.88,21,travel,6.3,1,0,1,0
239.96,19,grocery,1.3,1,0,0,0
112.38,2,electronics,24.6,5,0,0,1
322.31,17,electronics,14.6,1,0,1,0
12.05,11,electronics,51.9,0,0,1,0
10.68,10,grocery,3.5,1,0,1,0
8.08,17,restaurant,21.8,0,0,1,0
85.15,14,grocery,9.2,3,0,1,0
20.96,20,travel,2.9,3,0,1,0
91.63,18,restaurant,19.7,1,0,0,0
28.7,9,grocery,1.1,2,0,1,0
51.19,12,restaurant,11.9,1,0,1,0
13.24,8,fuel,15.0,1,0,1,0
130.83,7,fuel,5.9,0,0,1,0
17.92,14,electronics,11.5,4,0,1,0
181.44,17,atm,2.8,3,0,1,0
25.13,21,atm,3.7,1,0,1,0
30.47,13,online_retail,0.2,0,0,0,0
45.22,13,grocery,4.0,2,0,1,0
61.17,19,online_retail,12.4,0,0,0,0
95.38,8,grocery,16.8,2,0,1,0
21.56,14,online_retail,7.3,3,0,1,0
24.63,8,restaurant,8.5,0,0,1,0
26.39,22,atm,8.8,0,0,1,0
328.58,2,electronics,56.2,11,1,0,1
55.13,15,restaurant,0.1,2,0,1,0
17.0,19,electronics,18.4,2,0,1,0
34.55,15,grocery,8.5,0,1,1,0
95.18,11,fuel,15.2,1,0,1,0
60.97,19,restaurant,43.2,1,0,1,0
26.21,21,electronics,12.4,2,0,0,0
152.37,15,fuel,13.2,1,0,0,0
26.23,18,grocery,14.1,2,0,1,0
1699.1,15,online_retail,29.1,9,1,1,1
154.02,21,restaurant,9.6,2,0,0,0
228.03,22,grocery,12.3,3,0,1,0
12.93,7,fuel,16.9,0,0,1,0
414.88,13,grocery,4.2,2,0,1,0
39.48,21,restaurant,1.8,3,0,1,0
48.55,10,travel,39.7,0,0,1,0
68.96,10,restaurant,3.4,1,0,1,0
27.23,15,online_retail,8.2,1,0,1,0
12.59,18,travel,18.2,1,0,1,0
119.51,10,restaurant,3.9,0,0,1,0
6.21,17,grocery,13.7,3,0,1,0
27.15,22,grocery,2.5,2,0,1,0
27.93,20,online_retail,20.5,1,0,1,0
47.24,22,grocery,29.9,0,0,0,0
85.84,8,online_retail,2.0,0,0,0,0
121.18,21,grocery,4.1,0,0,1,0
11.96,8,atm,1.1,1,0,1,0
137.74,9,online_retail,24.7,0,0,1,0
9.23,7,travel,16.2,2,0,1,0
21.67,16,fuel,17.0,1,0,1,0
591.62,22,travel,18.3,0,0,1,0
94.21,22,grocery,3.4,1,0,1,0
113.35,11,restaurant,9.5,0,0,0,0
70.46,14,online_retail,16.5,1,0,1,0
376.26,11,online_retail,25.1,0,0,1,0
275.03,9,restaurant,5.8,4,0,0,0
69.26,18,atm,9.9,1,0,1,0
32.61,17,electronics,6.1,0,0,0,0
19.72,7,grocery,3.7,3,0,1,0
23.85,10,online_retail,2.7,3,0,1,0
47.32,10,restaurant,0.2,3,0,1,0
21.74,7,grocery,10.0,2,0,1,0
60.22,8,grocery,18.4,0,1,1,0
123.98,12,restaurant,4.3,1,0,0,0
70.79,8,electronics,12.8,1,0,1,0
21.34,9,restaurant,1.7,3,0,0,1
77.94,8,grocery,6.3,0,0,1,0
45.56,10,grocery,0.4,2,0,1,0
46.52,7,grocery,6.9,3,0,0,0
8.5,14,atm,0.5,0,0,1,0
23.61,21,grocery,15.4,1,0,1,0
28.01,16,fuel,18.7,1,0,0,0
13.36,19,fuel,1.8,2,0,1,0
17.3,21,restaurant,2.8,1,0,0,0
25.34,14,grocery,67.5,1,0,0,0
47.04,18,jewelry,23.1,1,0,1,0
30.89,18,restaurant,21.5,1,0,1,0
147.9,21,travel,9.2,0,0,1,0
33.0,16,grocery,1.4,2,0,0,0
28.54,13,grocery,5.1,0,0,1,0
324.61,3,electronics,183.8,10,1,0,0
105.08,22,travel,21.4,1,0,1,0
90.64,21,fuel,37.6,2,0,1,0
29.1,10,grocery,4.3,0,0,1,0
34.42,17,online_retail,0.0,4,0,1,0
45.63,14,atm,15.0,2,0,1,0
86.66,19,restaurant,3.8,1,0,0,0
16.13,14,grocery,4.1,3,0,0,0
178.9,17,restaurant,4.4,1,0,1,0
7.55,20,grocery,16.7,0,0,0,0
31.46,12,atm,0.7,1,0,1,0
268.19,13,electronics,8.8,1,0,1,0
31.42,10,electronics,14.0,2,0,1,0
54.67,16,atm,9.4,0,0,1,0
23.68,7,jewelry,5.1,2,0,0,0
114.67,8,electronics,6.4,1,0,1,0
254.06,15,fuel,1.7,1,0,1,0
43.41,17,online_retail,2.1,0,0,1,0
20.91,17,restaurant,6.3,1,0,1,0
247.68,8,grocery,12.3,2,0,1,0
242.36,7,grocery,84.9,1,0,1,0
52.04,11,grocery,9.7,4,0,1,0
143.4,19,restaurant,1.2,0,0,1,0
6.22,12,grocery,10.2,2,0,0,0
23.8,11,grocery,0.6,1,0,1,0
25.31,11,online_retail,10.5,1,0,1,0
31.41,20,grocery,10.1,3,0,0,0
12.91,11,atm,34.6,2,0,1,0
93.71,14,grocery,15.3,2,0,1,0
18.51,19,online_retail,11.9,2,0,1,0
54.78,7,grocery,17.4,2,0,1,0
26.41,21,grocery,4.1,4,0,1,0
36.48,17,fuel,3.0,3,0,1,0
62.65,15,fuel,6.1,1,0,1,0
44.62,22,grocery,5.6,2,0,1,0
6.03,20,fuel,1.0,1,0,1,0
37.39,7,grocery,15.2,2,0,1,0
70.91,9,fuel,0.5,1,0,1,0
8.27,19,online_retail,18.6,2,0,0,0
34.7,11,restaurant,1.8,3,0,1,0
68.94,17,travel,2.4,1,0,1,0
53.95,10,grocery,3.1,2,0,0,0
8.71,21,fuel,7.1,1,0,1,0
15.78,11,grocery,11.0,2,0,1,0
108.88,21,fuel,4.0,2,0,1,0
36.16,12,restaurant,0.2,2,0,0,0
71.21,21,restaurant,22.9,0,0,1,0
52.23,19,restaurant,23.4,4,0,1,0
67.7,14,fuel,10.9,1,0,1,0
78.41,20,travel,0.3,1,0,0,0
53.26,7,restaurant,7.8,4,0,1,0
179.39,19,restaurant,1.4,2,0,1,0
15.82,22,grocery,37.8,1,0,1,0
49.95,10,restaurant,0.9,2,0,1,0
15.84,10,restaurant,4.3,4,0,1,0
60.98,16,restaurant,29.2,2,0,1,0
37.23,14,grocery,13.2,1,0,1,0
15.13,13,restaurant,1.5,1,0,1,0
55.56,13,atm,8.6,2,0,1,0
63.87,10,restaurant,26.1,3,0,1,0
43.28,11,electronics,1.8,1,0,1,0
6.77,10,atm,1.2,1,0,1,0
116.25,13,fuel,5.3,3,0,1,0
19.68,17,online_retail,0.1,3,0,1,0
71.85,12,grocery,18.5,1,0,0,0
5.25,14,jewelry,3.2,2,0,1,0
13.81,14,restaurant,1.4,1,0,0,0
77.36,21,restaurant,17.0,2,0,1,0
15.99,12,grocery,7.6,0,0,1,0
18.4,14,atm,17.1,3,0,0,0
36.56,16,grocery,4.5,0,0,1,0
18.49,13,travel,4.3,1,0,1,0
136.25,19,jewelry,3.5,5,1,0,0
52.96,22,online_retail,29.3,2,0,1,0
93.29,14,fuel,15.0,2,0,1,0
18.64,12,online_retail,2.9,4,0,0,0
41.7,17,atm,5.7,2,0,1,0
85.33,14,atm,12.5,1,0,0,0
54.95,12,travel,0.7,2,0,0,0
15.91,16,online_retail,31.1,3,0,1,0
57.93,17,fuel,2.3,2,0,0,0
96.11,10,fuel,9.8,1,0,1,0
67.07,17,restaurant,1.4,1,0,0,0
16.36,11,fuel,9.1,1,0,1,0
56.5,16,grocery,20.3,1,0,0,0
35.17,12,grocery,18.9,1,0,1,0
68.98,19,restaurant,14.1,2,0,0,0
4.19,12,restaurant,5.7,0,0,1,0
148.87,19,fuel,7.8,4,0,1,0
6.13,12,restaurant,3.7,2,0,1,0
65.37,7,travel,7.4,0,0,0,0
10.05,9,grocery,4.0,6,0,1,0
14.18,21,fuel,6.2,2,0,1,0
127.65,16,grocery,8.3,1,0,1,0
258.05,16,electronics,4.5,0,0,1,0
21.91,13,restaurant,26.7,1,0,0,0
42.53,7,grocery,3.8,1,0,1,0
68.61,21,electronics,46.9,1,0,1,0
70.96,16,grocery,2.5,1,0,0,0
126.07,9,restaurant,7.5,1,0,1,0
14.69,8,fuel,2.7,2,0,1,0
34.33,15,online_retail,42.2,3,0,1,0
30.29,13,restaurant,26.6,2,1,1,0
8.09,21,grocery,12.8,0,0,0,0
37.07,16,online_retail,21.8,2,0,0,0
32.59,18,grocery,0.8,0,0,0,0
85.12,13,online_retail,11.7,1,0,1,0
30.48,13,online_retail,2.6,2,0,0,0
126.77,13,online_retail,2.1,1,0,1,0
52.73,10,restaurant,22.4,3,0,0,0
85.29,8,electronics,42.5,1,1,1,0
133.15,22,grocery,8.2,3,0,1,0
3.73,10,grocery,1.3,2,0,1,0
87.32,20,electronics,9.8,3,0,1,0
97.09,19,restaurant,3.2,2,0,1,0
185.18,9,restaurant,24.7,1,0,1,0
3.48,7,fuel,3.3,3,0,1,0
113.23,18,restaurant,29.1,2,0,0,0
10.18,21,restaurant,1.1,3,0,0,0
69.96,22,atm,11.4,1,0,1,0
164.56,10,grocery,9.8,1,0,0,0
9.89,10,restaurant,15.8,2,0,1,0
42.37,16,online_retail,2.4,1,0,1,0
82.12,18,grocery,12.6,2,1,1,0
299.41,8,grocery,14.2,3,0,1,0
22.92,7,atm,3.6,1,0,1,0
24.02,14,online_retail,0.7,2,0,1,0
30.01,8,atm,12.7,0,0,1,0
37.91,20,online_retail,7.1,1,0,1,0
10.19,11,restaurant,7.9,3,0,0,0
206.78,18,restaurant,5.8,2,0,1,0
91.77,16,fuel,11.7,3,0,0,0
7.04,13,restaurant,19.6,1,0,0,0
12.16,11,grocery,7.6,1,0,1,0
58.44,16,grocery,26.6,0,0,1,0
23.09,21,fuel,25.9,2,0,0,0
12.34,12,grocery,2.6,0,0,1,0
24.3,11,grocery,0.2,1,0,1,0
26.14,10,fuel,11.0,1,0,1,0
38.8,15,grocery,6.1,1,0,1,0
50.18,11,online_retail,4.3,2,0,1,0
131.69,16,online_retail,3.6,1,0,1,0
21.94,13,online_retail,9.1,6,0,0,0
152.37,10,online_retail,21.3,2,0,1,0
12.85,15,atm,25.8,1,0,1,0
26.1,18,grocery,1.0,2,0,1,0
7.64,18,grocery,35.9,1,0,1,0
100.23,20,grocery,4.2,0,0,1,0
158.42,14,grocery,8.6,1,0,0,0
14.56,9,restaurant,1.8,0,0,0,0
24.75,11,grocery,12.6,2,0,1,0
125.96,18,grocery,15.2,1,0,1,0
37.16,20,fuel,6.8,1,0,1,0
66.15,19,travel,7.5,1,0,1,0
76.65,16,fuel,12.5,0,0,1,0
70.33,9,grocery,16.2,2,0,0,0
18.11,8,grocery,16.3,2,0,1,0
28.33,15,fuel,0.2,1,0,0,0
81.22,22,grocery,4.0,1,0,1,0
9.3,8,grocery,7.0,1,0,1,0
33.87,20,online_retail,13.1,1,0,1,0
110.87,13,grocery,14.9,2,0,1,0
151.01,19,grocery,44.5,3,0,0,0
13.11,10,grocery,12.2,1,0,0,0
122.97,14,restaurant,19.0,2,0,1,0
181.42,14,fuel,3.9,2,0,1,0
27.9,20,fuel,0.3,0,0,1,0
106.06,19,grocery,13.2,1,0,0,0
60.46,8,grocery,12.5,0,0,1,0
78.93,11,online_retail,8.1,0,0,1,0
232.82,12,restaurant,3.2,2,0,1,0
17.65,16,restaurant,2.9,4,0,0,0
127.09,23,online_retail,69.6,2,1,0,1
35.03,15,restaurant,4.4,2,0,0,0
37.97,22,online_retail,2.1,0,0,1,0
13.77,19,electronics,25.7,2,0,1,0
30.41,20,restaurant,4.4,4,0,1,0
87.09,11,travel,1.5,0,0,1,0
120.78,18,grocery,59.5,1,0,1,0
21.87,9,online_retail,15.7,1,0,1,0
40.26,11,grocery,5.9,2,0,1,0
141.56,11,restaurant,11.3,2,0,0,0
15.83,22,online_retail,39.7,0,0,1,0
46.46,20,grocery,27.1,5,0,1,0
28.33,22,grocery,23.6,3,0,1,0
13.24,13,restaurant,1.8,0,0,1,0
77.12,19,restaurant,28.2,3,0,0,0
12.82,15,atm,23.1,2,0,1,0
41.12,10,restaurant,8.1,1,0,1,0
32.97,20,atm,1.6,4,0,1,0
11.42,12,restaurant,7.0,2,0,1,0
39.0,19,restaurant,12.0,0,0,0,0
60.06,15,atm,9.8,4,0,1,0
22.68,15,fuel,11.9,1,0,1,0
92.94,7,grocery,11.0,0,0,1,0
231.9,12,grocery,22.1,3,0,0,0
25.24,20,restaurant,2.1,4,0,1,0
49.29,9,restaurant,35.3,4,0,1,0
53.56,18,online_retail,5.3,1,0,0,0
17.5,15,grocery,18.1,1,0,0,0
50.13,14,restaurant,18.1,2,0,1,0
84.33,19,online_retail,19.2,1,0,1,0
31.37,13,grocery,6.9,1,0,1,0
58.2,14,online_retail,26.2,2,0,1,0
33.88,11,fuel,0.4,1,0,1,0
279.63,11,grocery,3.8,2,0,1,0
50.28,9,electronics,6.4,2,0,1,0
35.2,16,online_retail,26.7,3,0,1,0
14.57,8,grocery,63.7,3,0,1,0
15.51,11,restaurant,22.7,3,0,1,0
52.06,15,grocery,11.1,1,0,1,0
34.46,17,fuel,0.2,2,0,0,0
13.66,20,fuel,12.1,2,0,0,0
24.99,13,restaurant,34.4,2,0,0,0
40.71,20,jewelry,30.3,2,0,1,0
27.55,18,online_retail,2.2,5,0,1,0
38.56,9,electronics,6.6,3,0,1,0
97.43,15,online_retail,1.6,0,0,1,0
168.16,18,atm,1.6,1,0,1,0
75.63,9,online_retail,6.6,2,0,1,0
15.84,18,grocery,1.7,1,0,1,0
16.1,8,electronics,31.6,1,0,1,0
34.83,20,fuel,12.3,1,0,1,0
24.94,10,grocery,3.5,2,0,1,0
35.04,8,atm,1.9,1,0,1,0
35.79,12,online_retail,14.3,3,0,0,0
75.48,18,restaurant,2.6,1,0,1,0
23.4,13,travel,7.8,1,0,1,0
53.38,10,online_retail,9.7,2,0,0,0
229.08,17,online_retail,1.8,1,1,1,0
18.32,17,grocery,21.8,0,0,1,0
93.38,12,electronics,17.3,2,0,0,0
52.29,13,online_retail,24.8,0,0,0,0
111.58,11,atm,17.5,0,0,1,0
42.95,8,grocery,0.5,2,0,1,0
65.33,18,restaurant,4.2,1,0,0,0
82.43,19,online_retail,19.5,1,0,1,0
7.1,7,restaurant,3.7,0,0,1,0
11.47,21,grocery,2.9,1,0,1,0
78.64,14,restaurant,44.1,1,0,1,0
7.92,11,grocery,17.6,4,1,0,0
38.3,7,online_retail,7.3,1,0,1,0
90.44,15,travel,57.4,3,0,1,0
27.39,19,online_retail,4.6,2,0,1,0
24.67,10,online_retail,16.0,1,0,0,0
50.06,10,fuel,9.0,0,0,1,0
75.95,22,grocery,3.7,3,0,0,0
10.77,22,restaurant,2.1,0,0,1,0
75.06,16,electronics,27.3,0,0,0,0
6.65,11,online_retail,2.7,1,0,1,0
84.47,18,online_retail,15.6,2,0,1,0
65.97,14,online_retail,5.0,1,0,1,0
18.23,22,grocery,32.1,1,0,1,0
77.93,12,grocery,13.8,0,0,1,0
12.48,20,restaurant,6.3,0,0,1,0
21.74,17,restaurant,5.3,1,0,1,0
6.3,9,online_retail,3.5,2,0,1,0
19.91,10,grocery,2.3,3,0,1,0
51.14,15,restaurant,17.9,1,0,1,0
39.14,16,online_retail,9.0,1,0,0,0
39.93,11,grocery,0.1,3,0,1,0
38.25,21,grocery,6.5,1,0,1,0
22.92,19,restaurant,4.9,0,0,1,0
52.94,10,travel,20.1,3,0,1,0
39.88,11,electronics,9.7,0,0,1,0
24.48,17,restaurant,25.5,0,0,1,0
214.83,10,grocery,1.7,3,0,1,0
8.77,17,atm,7.5,0,1,1,0
28.81,21,restaurant,42.7,4,0,1,0
30.93,17,restaurant,3.0,0,0,1,0
36.15,15,restaurant,24.9,2,0,1,0
26.7,9,atm,0.5,0,0,1,0
239.57,15,restaurant,12.0,3,0,1,0
145.22,7,restaurant,3.3,0,0,1,0
62.56,9,grocery,13.7,3,0,0,0
467.14,12,online_retail,34.6,3,0,0,1
9.3,18,fuel,5.0,2,0,1,0
116.64,14,grocery,57.1,1,0,1,0
53.46,21,grocery,29.3,5,1,1,0
18.23,17,atm,11.5,3,0,1,0
13.42,12,grocery,20.1,0,0,1,0
53.62,21,grocery,0.5,0,1,1,0
111.87,15,fuel,5.6,0,0,0,0
101.67,7,grocery,4.4,2,0,1,0
91.35,19,atm,0.9,4,0,1,0
86.52,19,grocery,18.7,3,0,0,0
23.28,10,online_retail,19.9,0,0,1,0
15.04,12,fuel,7.6,3,0,1,0
7.94,12,restaurant,4.1,1,0,0,0
126.71,13,grocery,14.8,1,0,1,0
58.58,19,grocery,45.3,2,0,1,0
20.22,15,online_retail,5.7,3,0,0,0
41.11,18,atm,0.0,5,0,0,0
23.56,18,grocery,1.1,2,0,1,0
36.51,8,atm,3.4,1,0,0,0
79.41,16,grocery,20.0,2,0,1,0
145.31,21,atm,27.5,1,0,1,0
37.42,7,grocery,11.4,1,0,1,0
20.69,13,fuel,31.9,3,0,0,0
13.21,20,grocery,3.8,3,0,1,0
38.0,11,fuel,10.4,2,0,1,0
4.82,11,restaurant,5.3,1,0,1,0
12.8,21,grocery,16.0,2,0,1,0
25.71,12,grocery,51.1,2,0,0,0
18.99,12,online_retail,5.3,0,0,1,0
141.63,19,fuel,3.1,3,0,1,0
15.42,15,grocery,21.9,3,0,1,0
123.27,20,fuel,18.5,1,0,1,0
37.58,11,restaurant,4.8,1,0,1,0
38.23,16,fuel,27.0,1,0,0,0
26.38,17,online_retail,1.2,2,0,1,0
36.61,15,grocery,1.0,4,0,1,0
71.04,9,electronics,13.0,2,0,1,0
54.73,15,fuel,6.0,2,0,1,0
17.66,17,electronics,6.9,3,0,1,0
86.78,20,grocery,5.9,2,0,1,0
10.54,22,travel,0.4,3,1,1,0
120.75,13,grocery,37.9,2,0,0,0
31.74,7,electronics,30.5,1,0,1,0
44.58,10,fuel,1.0,3,0,1,0
70.92,18,fuel,30.1,1,0,1,0
31.48,10,travel,19.5,2,0,0,0
330.64,9,fuel,3.9,0,0,0,0
5.43,14,grocery,50.7,2,1,1,0
185.51,8,restaurant,8.6,3,0,1,0
55.74,19,restaurant,4.4,2,0,1,0
39.45,18,atm,12.2,0,0,1,0
85.46,8,online_retail,12.2,0,0,0,0
4.8,14,grocery,8.2,1,0,1,0
43.11,18,travel,6.8,0,0,1,0
16.11,11,electronics,1.7,1,0,1,0
8.91,16,fuel,14.3,1,0,0,0
312.77,15,atm,384.8,4,0,1,1
39.49,21,grocery,7.7,1,0,0,0
79.92,11,restaurant,0.7,1,0,0,0
109.18,21,electronics,14.1,0,0,1,0
38.74,10,travel,2.7,1,0,1,0
10.72,7,atm,7.0,3,0,1,0
18.61,18,online_retail,1.0,3,0,1,0
14.6,19,restaurant,0.5,4,0,0,0
28.84,16,atm,19.0,2,0,0,0
180.81,0,travel,287.7,5,1,0,0
61.94,16,restaurant,12.4,2,0,1,0
64.97,12,online_retail,11.9,2,0,1,0
135.63,10,grocery,2.8,1,0,1,0
10.77,21,online_retail,16.9,2,0,1,0
10.88,9,grocery,3.2,0,0,0,0
48.14,9,online_retail,15.5,0,0,0,0
6.35,16,fuel,9.4,2,0,1,0
202.83,14,online_retail,4.4,1,0,1,0
25.06,22,grocery,8.1,1,0,0,0
25.0,8,grocery,8.1,3,0,1,0
50.2,18,restaurant,29.6,4,0,1,0
16.76,17,electronics,6.1,1,0,1,0
35.42,16,fuel,6.7,2,1,1,0
31.25,15,grocery,9.5,1,0,0,0
10.88,12,online_retail,69.8,0,1,1,0
19.55,8,restaurant,32.3,2,1,0,0
16.0,22,travel,39.5,1,1,1,0
37.11,10,fuel,2.3,2,0,0,0
62.15,12,grocery,9.8,2,0,0,0
13.06,10,online_retail,6.4,2,0,0,0
138.29,19,online_retail,4.0,3,0,0,0
82.35,10,electronics,1.9,1,0,1,0
16.46,11,jewelry,15.2,3,0,1,0
15.76,17,restaurant,8.1,4,0,1,0
6.0,11,atm,5.5,0,0,0,0
19.91,15,grocery,30.7,0,0,0,0
29.08,14,online_retail,7.8,1,0,0,0
45.16,7,grocery,8.8,1,0,0,0
32.08,8,online_retail,0.3,2,0,0,0
46.09,19,restaurant,9.1,0,0,1,0
34.6,21,grocery,21.0,2,0,0,0
7.49,13,online_retail,6.4,0,0,0,0
26.4,22,grocery,13.1,0,0,0,0
2.58,12,atm,15.3,0,0,1,0
81.15,11,online_retail,20.5,3,0,1,0
77.57,19,grocery,13.4,1,0,1,0
63.79,19,grocery,35.8,4,0,0,0
51.34,14,online_retail,10.4,2,0,0,0
91.3,15,atm,13.5,3,0,1,0
37.64,10,online_retail,28.3,0,0,0,0
7.34,9,atm,6.1,0,0,1,0
31.58,9,electronics,0.2,1,0,1,0
29.71,9,fuel,10.4,2,0,1,0
50.13,8,restaurant,6.8,1,0,1,0
85.08,18,fuel,73.5,1,0,1,0
20.63,20,grocery,14.2,2,0,0,0
91.27,16,online_retail,2.5,1,0,0,0
23.12,13,electronics,42.9,0,0,1,0
132.92,19,fuel,6.1,0,0,1,0
46.47,17,grocery,29.1,3,0,1,0
68.45,7,restaurant,2.4,2,0,1,0
47.97,8,fuel,7.5,2,0,1,0
20.09,16,fuel,9.9,3,1,1,0
244.9,15,jewelry,196.9,2,0,1,1
10.73,14,online_retail,5.5,4,0,0,0
78.08,14,atm,36.8,1,0,1,0
61.53,14,restaurant,20.8,4,0,1,0
22.95,20,online_retail,2.3,1,0,1,0
99.33,10,atm,6.4,3,0,0,0
6.74,11,grocery,37.6,2,0,1,0
10.66,11,jewelry,32.5,2,0,0,0
179.07,8,fuel,24.8,5,0,0,0
9.56,8,restaurant,2.7,0,0,1,0
162.37,20,travel,19.2,1,0,1,0
18.22,22,atm,6.2,3,0,0,0
49.91,20,electronics,3.2,2,0,1,0
108.81,17,grocery,36.7,3,0,1,0
361.09,11,grocery,50.0,1,0,1,0
12.05,13,restaurant,3.8,3,0,1,0
61.69,13,online_retail,2.1,3,0,1,0
93.15,20,atm,1.0,3,0,0,0
153.34,16,grocery,4.6,0,0,1,0
30.32,16,travel,20.5,1,0,1,0
127.42,20,travel,34.6,6,0,0,0
45.0,20,grocery,13.4,3,0,0,0
4.02,18,restaurant,19.9,3,0,1,0
59.14,13,grocery,1.9,1,0,1,0
187.01,11,electronics,35.4,3,0,0,0
19.5,14,online_retail,11.3,1,0,1,0
26.76,17,online_retail,2.8,3,0,1,0
43.05,12,grocery,7.2,0,0,0,0
33.82,16,fuel,6.9,0,0,1,0
17.32,16,grocery,7.7,3,0,1,0
56.24,10,grocery,10.4,1,0,1,0
52.51,21,electronics,7.8,0,1,1,0
55.41,21,online_retail,42.6,1,0,1,0
